left_strategy,right_strategy,left_payoff,right_payoff,is_left_best,is_right_best,is_nash
"(-0.5, 0.0, 0.0)","(-0.5, 1.0, 1.0)",1.5,1.5,0,0,0
"(-0.5, 0.0, 0.0)","(0.0, 0.0, 0.0)",1.8,1.1999999999999997,0,0,0
"(-0.5, 0.0, 0.0)","(0.0, 0.0, 0.5)",1.5,1.5,0,0,0
"(-0.5, 0.0, 0.0)","(0.0, 0.0, 1.0)",2.0,0.9999999999999999,1,0,0
"(-0.5, 0.0, 0.0)","(0.0, 0.5, 0.5)",1.6666666666666667,1.3333333333333333,0,0,0
"(-0.5, 0.0, 0.0)","(0.0, 0.5, 1.0)",2.0,1.0,1,0,0
"(-0.5, 0.0, 0.0)","(0.0, 1.0, 1.0)",2.3333333333333335,0.6666666666666666,1,0,0
"(-0.5, 0.0, 0.0)","(0.5, 0.5, 0.5)",2.0,1.0,0,0,0
"(-0.5, 0.0, 0.0)","(0.5, 0.5, 1.0)",2.5,0.5,1,0,0
"(-0.5, 0.0, 0.0)","(0.5, 1.0, 1.0)",2.5,0.5,1,0,0
"(-0.5, 0.0, 0.0)","(1.0, 1.0, 1.0)",3.0,0.0,1,0,0
"(-0.5, 0.0, 0.5)","(-0.5, -0.5, -0.5)",2.2500000000000004,0.7499999999999999,0,0,0
"(-0.5, 0.0, 0.5)","(-0.5, -0.5, 0.0)",1.8333333333333333,1.1666666666666667,1,0,0
"(-0.5, 0.0, 0.5)","(-0.5, -0.5, 0.5)",1.7166666666666668,1.2833333333333334,1,0,0
"(-0.5, 0.0, 0.5)","(-0.5, -0.5, 1.0)",2.0,1.0,1,0,0
"(-0.5, 0.0, 0.5)","(-0.5, 0.0, 0.0)",1.8333333333333333,1.1666666666666667,1,0,0
"(-0.5, 0.0, 0.5)","(-0.5, 0.0, 0.5)",1.5,1.5,1,1,1
"(-0.5, 0.0, 0.5)","(-0.5, 0.0, 1.0)",1.8,1.2000000000000002,1,0,0
"(-0.5, 0.0, 0.5)","(-0.5, 0.5, 0.5)",1.7166666666666668,1.2833333333333334,1,0,0
"(-0.5, 0.0, 0.5)","(-0.5, 0.5, 1.0)",1.8,1.2000000000000002,0,0,0
"(-0.5, 0.0, 0.5)","(-0.5, 1.0, 1.0)",2.2,0.8,0,0,0
"(-0.5, 0.0, 0.5)","(0.0, 0.0, 0.0)",2.2500000000000004,0.7499999999999999,1,0,0
"(-0.5, 0.0, 0.5)","(0.0, 0.0, 0.5)",1.8333333333333333,1.1666666666666667,1,0,0
"(-0.5, 0.0, 0.5)","(0.0, 0.0, 1.0)",2.0,1.0,1,0,0
"(-0.5, 0.0, 0.5)","(0.0, 0.5, 0.5)",1.8333333333333333,1.1666666666666667,1,0,0
"(-0.5, 0.0, 0.5)","(0.0, 0.5, 1.0)",2.0,1.0,1,0,0
"(-0.5, 0.0, 0.5)","(0.0, 1.0, 1.0)",2.25,0.75,0,0,0
"(-0.5, 0.0, 0.5)","(0.5, 0.5, 0.5)",2.2500000000000004,0.7499999999999999,1,0,0
"(-0.5, 0.0, 0.5)","(0.5, 0.5, 1.0)",2.3333333333333335,0.6666666666666666,0,0,0
"(-0.5, 0.0, 0.5)","(0.5, 1.0, 1.0)",2.5,0.5,1,0,0
"(-0.5, 0.0, 0.5)","(1.0, 1.0, 1.0)",3.0,0.0,1,0,0
"(-0.5, 0.5, 0.5)","(-0.5, -0.5, -0.5)",1.875,1.125,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, -0.5, 0.0)",1.4666666666666668,1.5333333333333332,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, -0.5, 0.5)",1.5,1.5,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, -0.5, 1.0)",1.6666666666666667,1.3333333333333333,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, 0.0, 0.0)",1.65,1.35,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, 0.0, 0.5)",1.2833333333333334,1.7166666666666668,0,1,0
"(-0.5, 0.5, 0.5)","(-0.5, 0.0, 1.0)",1.4,1.6,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, 0.5, 0.5)",1.5,1.5,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, 0.5, 1.0)",1.6666666666666667,1.3333333333333333,0,0,0
"(-0.5, 0.5, 0.5)","(-0.5, 1.0, 1.0)",2.0,1.0,0,0,0
"(-0.5, 0.5, 0.5)","(0.0, 0.0, 0.0)",2.0,1.0,0,0,0
"(-0.5, 0.5, 0.5)","(0.0, 0.0, 0.5)",1.6666666666666667,1.3333333333333333,0,0,0
"(-0.5, 0.5, 0.5)","(0.0, 0.0, 1.0)",1.5,1.5,0,0,0
"(-0.5, 0.5, 0.5)","(0.0, 0.5, 0.5)",1.5,1.5,0,0,0
"(-0.5, 0.5, 0.5)","(0.0, 0.5, 1.0)",1.6666666666666667,1.3333333333333333,0,0,0
"(-0.5, 0.5, 0.5)","(0.0, 1.0, 1.0)",2.0,1.0,0,0,0
"(-0.5, 0.5, 0.5)","(0.5, 0.5, 0.5)",1.8,1.1999999999999997,0,0,0
"(-0.5, 0.5, 0.5)","(0.5, 0.5, 1.0)",2.0,0.9999999999999999,0,0,0
"(-0.5, 0.5, 0.5)","(0.5, 1.0, 1.0)",2.3333333333333335,0.6666666666666666,0,0,0
"(-0.5, 0.5, 0.5)","(1.0, 1.0, 1.0)",3.0,0.0,1,0,0
"(0.0, 0.0, 0.0)","(-0.5, -0.5, -0.5)",2.0,1.0,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, -0.5, 0.0)",1.5,1.5,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, -0.5, 0.5)",1.0,2.0,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, -0.5, 1.0)",1.0,2.0,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, 0.0, 0.0)",1.2,1.8,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, 0.0, 0.5)",0.75,2.25,0,1,0
"(0.0, 0.0, 0.0)","(-0.5, 0.0, 1.0)",1.5,1.5,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, 0.5, 0.5)",1.0,2.0,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, 0.5, 1.0)",1.5,1.5,0,0,0
"(0.0, 0.0, 0.0)","(-0.5, 1.0, 1.0)",2.0,1.0,0,0,0
"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",1.5,1.5,0,0,0
"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.5)",1.2,1.8,0,0,0
"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",1.35,1.65,0,0,0
"(0.0, 0.0, 0.0)","(0.0, 0.5, 0.5)",1.5,1.5,0,0,0
"(0.0, 0.0, 0.0)","(0.0, 0.5, 1.0)",1.5374999999999999,1.4625000000000001,0,0,0
"(0.0, 0.0, 0.0)","(0.0, 1.0, 1.0)",1.6875,1.3125,0,0,0
"(0.0, 0.0, 0.0)","(0.5, 0.5, 0.5)",2.0,1.0,0,0,0
"(0.0, 0.0, 0.0)","(0.5, 0.5, 1.0)",2.05,0.95,0,0,0
"(0.0, 0.0, 0.0)","(0.5, 1.0, 1.0)",2.05,0.95,0,0,0
"(0.0, 0.0, 0.0)","(1.0, 1.0, 1.0)",2.25,0.75,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, -0.5, -0.5)",2.0,1.0,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, -0.5, 0.0)",1.6666666666666667,1.3333333333333333,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, -0.5, 0.5)",1.35,1.65,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, -0.5, 1.0)",1.6,1.4,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, 0.0, 0.0)",1.5,1.5,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, 0.0, 0.5)",1.1666666666666665,1.8333333333333335,0,1,0
"(0.0, 0.0, 0.5)","(-0.5, 0.0, 1.0)",1.5,1.5,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, 0.5, 0.5)",1.3333333333333333,1.6666666666666667,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, 0.5, 1.0)",1.75,1.25,0,0,0
"(0.0, 0.0, 0.5)","(-0.5, 1.0, 1.0)",2.0,1.0,0,0,0
"(0.0, 0.0, 0.5)","(0.0, 0.0, 0.0)",1.8,1.1999999999999997,0,0,0
"(0.0, 0.0, 0.5)","(0.0, 0.0, 0.5)",1.4999999999999998,1.5000000000000002,0,0,0
"(0.0, 0.0, 0.5)","(0.0, 0.0, 1.0)",1.525,1.475,0,0,0
"(0.0, 0.0, 0.5)","(0.0, 0.5, 0.5)",1.6666666666666667,1.3333333333333333,0,0,0
"(0.0, 0.0, 0.5)","(0.0, 0.5, 1.0)",1.6166666666666667,1.3833333333333333,0,0,0
"(0.0, 0.0, 0.5)","(0.0, 1.0, 1.0)",1.8666666666666667,1.1333333333333333,0,0,0
"(0.0, 0.0, 0.5)","(0.5, 0.5, 0.5)",2.2500000000000004,0.7499999999999999,1,0,0
"(0.0, 0.0, 0.5)","(0.5, 0.5, 1.0)",2.1666666666666665,0.8333333333333334,0,0,0
"(0.0, 0.0, 0.5)","(0.5, 1.0, 1.0)",2.25,0.75,0,0,0
"(0.0, 0.0, 0.5)","(1.0, 1.0, 1.0)",2.5,0.5,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, -0.5, -0.5)",1.8999999999999997,1.1,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, -0.5, 0.0)",1.5,1.5,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, -0.5, 0.5)",1.5333333333333332,1.4666666666666668,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, -0.5, 1.0)",1.6,1.4,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, 0.0, 0.0)",1.3333333333333333,1.6666666666666667,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, 0.0, 0.5)",1.1666666666666667,1.8333333333333333,0,1,0
"(0.0, 0.5, 0.5)","(-0.5, 0.0, 1.0)",1.25,1.75,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, 0.5, 0.5)",1.5,1.5,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, 0.5, 1.0)",1.6666666666666667,1.3333333333333333,0,0,0
"(0.0, 0.5, 0.5)","(-0.5, 1.0, 1.0)",2.0,1.0,0,0,0
"(0.0, 0.5, 0.5)","(0.0, 0.0, 0.0)",1.5000000000000002,1.4999999999999998,0,0,0
"(0.0, 0.5, 0.5)","(0.0, 0.0, 0.5)",1.3333333333333333,1.6666666666666667,0,0,0
"(0.0, 0.5, 0.5)","(0.0, 0.0, 1.0)",1.1833333333333333,1.8166666666666669,0,0,0
"(0.0, 0.5, 0.5)","(0.0, 0.5, 0.5)",1.5,1.5,0,0,0
"(0.0, 0.5, 0.5)","(0.0, 0.5, 1.0)",1.3333333333333333,1.6666666666666667,0,0,0
"(0.0, 0.5, 0.5)","(0.0, 1.0, 1.0)",1.5,1.5,0,0,0
"(0.0, 0.5, 0.5)","(0.5, 0.5, 0.5)",1.8,1.1999999999999997,0,0,0
"(0.0, 0.5, 0.5)","(0.5, 0.5, 1.0)",2.0,0.9999999999999999,0,0,0
"(0.0, 0.5, 0.5)","(0.5, 1.0, 1.0)",2.3333333333333335,0.6666666666666666,0,0,0
"(0.0, 0.5, 0.5)","(1.0, 1.0, 1.0)",3.0,0.0,1,0,0
"(0.5, 0.5, 0.5)","(-0.5, -0.5, -0.5)",1.5,1.5,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, -0.5, 0.0)",1.1,1.8999999999999997,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, -0.5, 0.5)",1.125,1.875,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, -0.5, 1.0)",1.0,2.0,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, 0.0, 0.0)",1.0,2.0,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, 0.0, 0.5)",0.75,2.25,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, 0.0, 1.0)",1.0,2.0,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, 0.5, 0.5)",1.2,1.8,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, 0.5, 1.0)",1.5,1.5,0,0,0
"(0.5, 0.5, 0.5)","(-0.5, 1.0, 1.0)",2.0,1.0,0,0,0
"(0.5, 0.5, 0.5)","(0.0, 0.0, 0.0)",1.0,2.0,0,0,0
"(0.5, 0.5, 0.5)","(0.0, 0.0, 0.5)",0.75,2.25,0,0,0
"(0.5, 0.5, 0.5)","(0.0, 0.0, 1.0)",0.5,2.5,0,1,0
"(0.5, 0.5, 0.5)","(0.0, 0.5, 0.5)",1.2,1.8,0,0,0
"(0.5, 0.5, 0.5)","(0.0, 0.5, 1.0)",1.5,1.5,0,0,0
"(0.5, 0.5, 0.5)","(0.0, 1.0, 1.0)",2.0,1.0,0,0,0
"(0.5, 0.5, 0.5)","(0.5, 0.5, 0.5)",1.5,1.5,0,0,0
"(0.5, 0.5, 0.5)","(0.5, 0.5, 1.0)",1.8,1.2,0,0,0
"(0.5, 0.5, 0.5)","(0.5, 1.0, 1.0)",2.25,0.75,0,0,0
"(0.5, 0.5, 0.5)","(1.0, 1.0, 1.0)",3.0,0.0,1,0,0
